sweep_parameter,sweep_value,dynamics,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit_mean,lambda_fit_std,fit_r2_mean,fit_r2_std,A0_mean,A1_mean,A1_std,n_seed,lambda_fit_se,A1_se,relative_error,unreliable,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,6.0,microscopic,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10372788484305802,0.014511593922043771,0.8404388598004757,0.08511403252501074,0.05000994648348862,0.0051637061949720295,0.0007492501924506677,8,0.005130623234051318,0.00026489994594359643,0.06438122077538706,False,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12362368385835333,0.011689817821290851,0.8050190954307251,0.13690075682265015,0.049746740501863486,-0.006224616022386255,0.0007175307615048201,8,0.004132974726135057,0.00025368543358500283,0.030197365486278393,False,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,12.0,gaussian_map,0,0.0,0.0,1.0,0.72,0.7084902763641076,0.005874679199673921,0.9992657180635292,0.0005551917048829712,0.049960286458333336,0.03550455729166667,0.0006060395175187801,8,0.0020770127496924948,0.00021426732625227642,0.015985727272072807,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.6392095343932522,0.6289537278305494,0.00736995080288835,0.9984788506592577,0.0011519980437821535,0.05038963105449801,0.03183618784602754,0.0005116429833040969,8,0.0026056710948667962,0.00018089311152042118,0.016044514374207255,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.4277115506479662,0.42251267693120786,0.010923473812884402,0.9990306770554198,0.0010338032788200038,0.050000225098650236,0.021110121950423444,0.0007767846481833598,8,0.003862031203602116,0.00027463484612603013,0.012155093096929982,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.05999999999999992,-0.06208534432561228,0.005175625993951652,0.9622105054443699,0.04302952190654264,0.05001713344337629,-0.0031090386666749064,0.0002821681301531747,8,0.0018298601186042891,9.976149913301908e-05,0.03475573876020604,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,6,0.39269908169872414,0.125,-0.2511391455052437,-0.18082018476377545,-0.1727010016275789,0.006981529023005232,0.9974722933556734,0.0022653264386193355,0.05022646907887653,-0.008685095616889323,0.0003893881537230477,8,0.0024683432576088453,0.0001376695020056384,0.04490197345392332,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,0.0029096109824859155,0.008189590408510484,0.2649262017268306,0.5093888153421492,0.050176523943984246,0.00014713787341018105,0.0004135289248473996,8,0.0028954574564990353,0.0001462045534881892,,True,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,0,0.0,0.0,1.0,0.72,0.7030481856835752,0.007881052451499556,0.9856765452982095,0.01106300920037844,0.049960286458333336,0.035068359375,0.0006630905147285473,8,0.0027863728156711,0.000234437899752517,0.023544186550589978,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.6392095343932522,0.6300858163376086,0.014920535014114979,0.990304359531777,0.0064106802176942985,0.05038963105449801,0.031737046888511686,0.0011067256063288866,8,0.00527520574370601,0.00039128659057397456,0.014273438621819026,False,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
