sweep_parameter,sweep_value,dynamics,t,theory_norm_mean,theory_norm_se,amp_mean,amp_se,amp_norm_mean,amp_norm_se,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
delta,0.0,microscopic,20,4.1977790599308665e-08,0.0,-0.0006293812590245474,0.000716987744787334,-0.012709481935402202,0.014347328200232658,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,21,1.795438591000593e-08,0.0,0.0009283739689033624,0.0007919050684095925,0.018328734145444166,0.015742796751791552,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,22,7.679298238500631e-09,0.0,0.0012431833093883293,0.0005904881400942461,0.024785993374930648,0.01168024246661975,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,23,3.2845245574773007e-09,1.5632244215352742e-25,-0.00016049309176597836,0.0007745588407517683,-0.0032670391523593285,0.01532378455241753,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,24,1.404829091619941e-09,7.816122107676371e-26,-0.0007432310992299738,0.0007551025629358121,-0.015010146676514532,0.014960696228215694,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,25,6.008616291721387e-10,0.0,0.00033991954414598846,0.0008308854239853536,0.007114420888650456,0.0165883663052231,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,26,2.5699545913807866e-10,0.0,-0.00029878189881201264,0.0007442903568218826,-0.005722274685139942,0.014935178499865451,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,27,1.0991992633743365e-10,4.885076317297732e-27,0.00022038225477286988,0.0010694062156004552,0.004674254801440883,0.021309010927778475,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,28,4.701402214089397e-11,0.0,0.0005277092648049601,0.0010109219294674736,0.010872709153573912,0.020457193526495922,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,29,2.0108440312079577e-11,1.221269079324433e-27,-0.0015024768412925825,0.0006864218274498452,-0.029938679233750223,0.013672525949482863,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,30,8.600612186991628e-12,0.0,0.00017032734378015344,0.0006373267166923706,0.003218026495745115,0.012818517054363703,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,31,3.6785811750199845e-12,0.0,0.000567548005607816,0.0007863634263076126,0.011144103021837267,0.015759958276485332,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,32,1.5733716585522146e-12,1.5265863491555413e-28,-7.286292378726276e-05,0.0007336835288612555,-0.0013703812024196483,0.01458471097070947,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,33,6.729492318249304e-13,3.816465872888853e-29,4.727144548105481e-05,0.0007879664709160448,0.0010431593379697113,0.01568925188426149,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,34,2.878281594511986e-13,0.0,0.00044547997990088985,0.0008080716315840992,0.009052582127130638,0.016166410942617036,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,35,1.2310742839902223e-13,0.0,2.6060534800618996e-06,0.001143356296401333,0.000298469649138074,0.022893565096403053,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,36,5.265446909682925e-14,4.7705823411110664e-30,0.0010697668043541527,0.0005421154036778992,0.02143685659159794,0.010890200790409008,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,37,2.252092462595026e-14,0.0,0.0005113349674807938,0.0007243497632366825,0.010363550002733545,0.014487759527316289,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,38,9.632459593791153e-15,0.0,-0.0003819862112040015,0.0005599717082056076,-0.007666873143380009,0.01108690415629774,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,39,4.1199142294142924e-15,0.0,-0.0010931519815212982,0.0008406207120644166,-0.022034380845339017,0.016740850111959544,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.0,microscopic,40,1.7621349035994076e-15,7.454034907986041e-32,-6.1097175674598e-05,0.001019923453341036,-0.001143405285934868,0.020373378184355587,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,0,1.0,0.0,0.0502468747175983,0.0003211682269128469,1.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,1,0.33439391990309136,2.0981243021257878e-17,0.01670802919373504,0.00018477331546007546,0.33246697014011056,0.002029355703576659,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,2,0.11181929366815503,5.2453107553144695e-18,0.005684901838551682,9.910134611627198e-05,0.1131633869069241,0.002058023824383013,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,3,0.03739169193048928,0.0,0.0020785232881438296,6.726491668607472e-05,0.041335726494192364,0.0011770788348728677,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,4,0.0125035544364451,6.556638444143087e-19,0.0007489794326527419,5.191527479871884e-05,0.014898160085721415,0.0010139722841877175,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,5,0.0041811125807245655,3.2783192220715434e-19,0.00026844821606096146,4.4956769048220974e-05,0.005341994022511629,0.0008888735522996964,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,6,0.0013981386254246172,8.195798055178859e-20,4.7466911047040145e-05,2.703598771224734e-05,0.0009482494213125389,0.0005369413276791757,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,7,0.00046752905552365767,0.0,6.326347553083986e-05,1.723000127279942e-05,0.0012573931522209202,0.00033947167508698283,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,8,0.00015633887354514592,0.0,3.821529273420717e-05,1.5340117395579303e-05,0.0007572115121100848,0.0002992591931493154,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,9,5.2278768757995044e-05,0.0,2.625871586845668e-05,1.63133330123205e-05,0.0005131418108799597,0.00032076118286121963,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,10,1.7481702412693227e-05,0.0,1.8850306874611572e-05,1.2617295114213242e-05,0.0003743595523703441,0.0002500051049622464,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,11,5.845774996359817e-06,0.0,6.0944693735296925e-06,4.5803172443531275e-06,0.00011966851310347588,9.143893691647207e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,12,1.9547916159042387e-06,0.0,4.81431460325346e-06,1.0028446577957544e-05,9.551819261341388e-05,0.0001994150112474908,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,13,6.536704310359163e-07,4.001854519130302e-23,8.895496035607512e-06,6.5863691837269566e-06,0.00017641044039433645,0.00013092486577874176,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,14,2.1858341775884342e-07,1.0004636297825755e-23,2.2436063986014397e-06,8.263163683226778e-06,4.450276969961708e-05,0.0001626125474214924,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,15,7.309296589019462e-08,0.0,1.0552467184279193e-06,4.003418425929063e-06,2.0557205050718243e-05,7.966201871325975e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,16,2.444184338136513e-08,2.5011590744564388e-24,6.154122193796008e-06,2.521102897025132e-06,0.00012192669620007693,4.973749612236295e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,17,8.173203817952112e-09,0.0,2.411931680374441e-06,1.3837697853957213e-06,4.850841529851257e-05,2.7881088542086565e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,18,2.7330696628519187e-09,0.0,-1.1209878504606245e-06,1.1209878504606247e-06,-2.212112805140702e-05,2.212112805140702e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,19,9.139218779292734e-10,3.9080610538381856e-26,-2.2907280814847727e-06,2.2907280814847727e-06,-4.520431617582329e-05,4.520431617582329e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,20,3.0560991924596423e-10,1.9540305269190928e-26,-1.9202953551994282e-06,1.9202953551994282e-06,-3.789434419956792e-05,3.789434419956792e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,21,1.0219409885792517e-10,0.0,6.510416666666672e-07,6.510416666666671e-07,1.2847397114265748e-05,1.2847397114265744e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,22,3.4173085308065616e-11,0.0,-1.0330121618375469e-06,1.0330121618375469e-06,-2.0385050829301416e-05,2.0385050829301413e-05,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,23,1.1427271951346799e-11,6.106345396622165e-28,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,24,3.821210261609504e-12,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,25,1.2777894781535191e-12,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,26,4.272850324106807e-13,1.9082329364444266e-29,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,27,1.4288151690372695e-13,9.541164682222133e-30,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,28,4.777871051913705e-14,2.3852911705555332e-30,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,29,1.5976910298409302e-14,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,30,5.342581662625156e-15,2.9816139631944165e-31,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,31,1.7865268245676005e-15,1.4908069815972083e-31,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,32,5.974037078791822e-16,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,33,1.9976816764236102e-16,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,34,6.680126064978699e-17,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,35,2.233793540315039e-17,1.164692954372819e-33,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,36,7.4696697820015e-18,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,37,2.4978121587851515e-18,1.4558661929660237e-34,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,38,8.352531989577694e-19,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,39,2.7930359131108514e-19,0.0,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,gaussian_map,40,9.339742274152473e-20,9.099163706037648e-36,0.0,0.0,0.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,0,1.0,0.0,0.0502468747175983,0.0003211682269128469,1.0,0.0,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,1,0.33439391990309136,2.0981243021257878e-17,0.016822856771772487,0.0002011460044252715,0.33494669209032685,0.005037382919077566,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,2,0.11181929366815503,5.2453107553144695e-18,0.005500031963287289,0.0006192333895253479,0.10960746507110092,0.012584473677805411,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,3,0.03739169193048928,0.0,0.0016063183231859227,0.0003132326202274824,0.03196743665189979,0.006245750328459228,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,4,0.0125035544364451,6.556638444143087e-19,0.0008970459957174018,0.0005809445306207957,0.01784686363726081,0.01159279708535788,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,5,0.0041811125807245655,3.2783192220715434e-19,0.0014154777025077924,0.0004304205626524705,0.028416643328411945,0.008755072183351222,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,0.0013981386254246172,8.195798055178859e-20,0.0011892045211109503,0.0005665668188136216,0.023562828783241518,0.011172204056613264,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,0.00046752905552365767,0.0,0.0011122312327530453,0.0003197840401020379,0.022002346767457288,0.006319302241160369,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,8,0.00015633887354514592,0.0,-0.0002734243733522298,0.0003846376674199828,-0.00545625969902319,0.007737153728355131,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,9,5.2278768757995044e-05,0.0,-0.000254642300212344,0.000457799658925083,-0.004857574613908797,0.00904778698624704,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,10,1.7481702412693227e-05,0.0,-0.00012837819744787054,0.00038492513822660664,-0.002584492106429137,0.007683694988340423,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,11,5.845774996359817e-06,0.0,3.8458863292916486e-05,0.0004724793552247205,0.0010299888580311643,0.009434310023243608,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,12,1.9547916159042387e-06,0.0,-0.0003509563722629133,0.0005493897429651941,-0.006722406555674865,0.010964402418430335,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,13,6.536704310359163e-07,4.001854519130302e-23,-4.509044502948106e-05,0.0005482427464742899,-0.0008124500919423918,0.010941564619751083,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,14,2.1858341775884342e-07,1.0004636297825755e-23,0.00015338858346017402,0.0003811311071411699,0.003079503973052716,0.007614980673084121,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,15,7.309296589019462e-08,0.0,-0.00015277203230801533,0.0007047054924310794,-0.0027228520334590524,0.014211825365162412,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,16,2.444184338136513e-08,2.5011590744564388e-24,-0.0005163374830380558,0.0007124549832038565,-0.010114926888946333,0.014353090298007389,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,17,8.173203817952112e-09,0.0,0.0001393364404035489,0.0007415658033419811,0.003026034544535837,0.01479689278125302,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,18,2.7330696628519187e-09,0.0,-0.0005184244508629447,0.0008735652614090835,-0.010026676740827519,0.01739701315723245,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,19,9.139218779292734e-10,3.9080610538381856e-26,-0.0002344571029538202,0.0009447950437092987,-0.0048673926922379014,0.018662554317884807,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,20,3.0560991924596423e-10,1.9540305269190928e-26,-0.00020036838653418303,0.0005354690521010743,-0.003996521749761249,0.010645637376650509,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,21,1.0219409885792517e-10,0.0,-0.0005585387334602445,0.0007896674893370605,-0.011101793847264934,0.015763537431409857,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,22,3.4173085308065616e-11,0.0,-3.965824769779281e-05,0.00038349998542559603,-0.0007290628733335426,0.007548565347962843,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,23,1.1427271951346799e-11,6.106345396622165e-28,-0.0004223080895502413,0.0006250768305762444,-0.008080619857045274,0.012688624888968695,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,24,3.821210261609504e-12,0.0,0.00015556487913662446,0.000595616734202876,0.0031221865721452156,0.011973554482802571,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,25,1.2777894781535191e-12,0.0,0.0007551508566253629,0.0004535918375307902,0.01528104933755197,0.009179763882970041,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,26,4.272850324106807e-13,1.9082329364444266e-29,-9.960271983012092e-05,0.0006700483228159406,-0.0017717272558876469,0.0132475775929511,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,27,1.4288151690372695e-13,9.541164682222133e-30,0.0003160316962552577,0.0004896081156560077,0.006164091358026973,0.009680817740326824,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,28,4.777871051913705e-14,2.3852911705555332e-30,0.00041881829908352547,0.00036525397976148294,0.008335124433287598,0.007267045072948914,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,29,1.5976910298409302e-14,0.0,0.0014549573995217865,0.0008168340400923831,0.028887199921983818,0.016343222815892677,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,30,5.342581662625156e-15,2.9816139631944165e-31,-0.0006602293974943759,0.0008095935442358084,-0.013183131348837439,0.01604127852727041,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,31,1.7865268245676005e-15,1.4908069815972083e-31,-0.0004783001758224328,0.00014275659231638397,-0.009572386643357795,0.002835969374513256,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,32,5.974037078791822e-16,0.0,0.00022193499285388197,0.00030589015994471563,0.004371627720398821,0.0059985846691591,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,33,1.9976816764236102e-16,0.0,-0.0003125708448647632,0.0005193960336907418,-0.006121508151153427,0.010229216869709443,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,34,6.680126064978699e-17,0.0,-0.00028756324688237935,0.0006118712711881783,-0.005629980771028448,0.012159814540266753,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,35,2.233793540315039e-17,1.164692954372819e-33,-0.0003652950263699464,0.00043711305522577007,-0.007152881035752255,0.008801657643655187,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,36,7.4696697820015e-18,0.0,-3.110213124249196e-05,0.0004739717752941384,-0.0006001280583175481,0.009398890090300255,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,37,2.4978121587851515e-18,1.4558661929660237e-34,0.0003546899853480775,0.00038708422432316925,0.006926165555597201,0.007662637151922559,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,38,8.352531989577694e-19,0.0,-0.00023690698802667545,0.0004687010211233894,-0.004812200430006756,0.009244826011024276,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,39,2.7930359131108514e-19,0.0,0.000989877717495206,0.0006598626037970749,0.019823300590636597,0.01316097189392717,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,40,9.339742274152473e-20,9.099163706037648e-36,0.000979621768848493,0.00043554625894695116,0.01963923558363698,0.00872662057412697,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,1.0,0.0,0.05016706157288661,0.0002718774895135528,1.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,0.22213466766509504,0.0,0.011468176088281441,0.00011493820028512262,0.22860882345175026,0.0020883715256839316,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,0.049343810578682215,2.6226553776572348e-18,0.002725835865045559,7.084919457980066e-05,0.054311474365711314,0.0012321895250286099,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,0.010960970964224976,0.0,0.0005884265967271086,5.067303562180171e-05,0.01171741622368574,0.0009852559019331154,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,0.002434811642424872,1.6391596110357717e-19,0.00020237981317874253,3.154749996648611e-05,0.004036729090291912,0.0006349915913019695,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,0.0005408560750171531,4.0978990275894293e-20,3.292165573614387e-05,3.137557744585486e-05,0.0006628066800537755,0.0006264012237763679,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,0.000120142884478583,5.122373784486787e-21,1.9061241327794399e-06,1.1332217708344038e-05,3.401475869576651e-05,0.0002262837171846274,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,2.6687899715975944e-05,0.0,9.76397524671785e-06,4.248481864372249e-06,0.00019429821368677203,8.448221671499603e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,8,5.928307734087699e-06,3.2014836153042417e-22,4.63681162399816e-06,4.881340691663032e-06,9.32031488172514e-05,9.723922580974792e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,9,1.316882668327984e-06,0.0,6.125717527565164e-06,2.9842684835671242e-06,0.00012244762629130953,5.9453476655494854e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,10,2.9252529388296023e-07,2.000927259565151e-23,6.527456676436963e-06,5.240071498471835e-06,0.00012980557506629274,0.00010431028487337254,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
