dynamics,t,theory_norm_mean,theory_norm_se,amp_mean,amp_se,amp_norm_mean,amp_norm_se
gaussian_map,21,-2.5245564269072395e-16,1.486565701362619e-32,6.7622469792267106e-06,5.612807089296718e-06,0.0001343762918086759,0.00011206319190706447
gaussian_map,22,4.56490759559944e-17,3.716414253406547e-33,-2.842910446934345e-06,2.4221817643007926e-06,-5.640966653790187e-05,4.8426334333561284e-05
gaussian_map,23,-8.254274348658524e-18,4.645517816758184e-34,1.5037892173531893e-06,1.1000072451265658e-06,2.9901308733758557e-05,2.2019337918341397e-05
gaussian_map,24,1.4925394128153267e-18,0.0,1.184742229531257e-06,8.058039901557265e-07,2.3815089365372888e-05,1.6216986133379848e-05
gaussian_map,25,-2.6988125239248436e-19,1.4517243177369325e-35,9.615022547714587e-07,2.4180765692126343e-06,1.8827748830407267e-05,4.8549627521092264e-05
gaussian_map,26,4.8799977921888125e-20,1.8146553971711657e-36,2.029594700420469e-06,1.4209496586924991e-06,4.095170410614967e-05,2.8753064715654125e-05
gaussian_map,27,-8.824021024303976e-21,4.536638492927914e-37,1.1341692403440778e-06,2.9294826934449056e-06,2.2891018123122708e-05,5.8874095018323924e-05
gaussian_map,28,1.5955611119740843e-21,1.701239434847968e-37,-5.864380652591522e-07,1.0797832702826076e-06,-1.1598541579188344e-05,2.1709198868615005e-05
gaussian_map,29,-2.8850965506904875e-22,2.8353990580799464e-38,-1.083596251156896e-06,1.0835962511568959e-06,-2.158405236174413e-05,2.1584052361744137e-05
gaussian_map,30,5.216836913571852e-23,5.3163732338999e-39,8.01978760860492e-07,8.019787608604919e-07,1.5974539916448264e-05,1.597453991644827e-05
gaussian_map,31,-9.433094145945465e-24,0.0,-3.3219047948358456e-07,3.3219047948358466e-07,-6.616871086063232e-06,6.6168710860632315e-06
gaussian_map,32,1.7056938263639474e-24,1.107577757062479e-40,0.0,0.0,0.0,0.0
gaussian_map,33,-3.0842387283356014e-25,0.0,0.0,0.0,0.0,0.0
gaussian_map,34,5.576926167132355e-26,3.461180490820247e-42,0.0,0.0,0.0,0.0
gaussian_map,35,-1.0084208199548062e-26,0.0,0.0,0.0,0.0,0.0
gaussian_map,36,1.82342838983866e-27,1.0816189033813272e-43,0.0,0.0,0.0,0.0
gaussian_map,37,-3.2971265835414007e-28,1.352023629226659e-44,0.0,0.0,0.0,0.0
gaussian_map,38,5.961870380255117e-29,3.3800590730666475e-45,0.0,0.0,0.0,0.0
gaussian_map,39,-1.0780265036954112e-29,1.267522152399993e-45,0.0,0.0,0.0,0.0
gaussian_map,40,1.9492895157845106e-30,0.0,0.0,0.0,0.0,0.0
