sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,6.0,gaussian_map,4,30260805,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3854296526243995,0.9988068336257571,0.049139054838717,0.018950985121050423,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,4,30260805,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.1134255455860494,0.9927404902599448,0.049437804051602544,0.005641868309195848,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,4,30260805,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.13922181613793277,0.9918175353563019,0.04919166653568883,-0.006798109481956114,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,0,0.0,0.0,1.0,0.72,0.700894445594535,0.999307628026516,0.04962500000000001,0.034942708333333336,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6765442823641684,0.9993150190895824,0.05040922302448129,0.03441577439243635,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6076089864662769,0.9998030885571295,0.04982848116178005,0.030185746397380284,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.38941916641091756,0.9988036080149394,0.04966006219510129,0.01950940575914084,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10742069306409228,0.9813991674578678,0.04922226197827602,0.005251912218426522,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,5,30260806,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.08602206698873477,0.9571572754760332,0.04948363379433155,-0.00419658725364473,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,0,0.0,0.0,1.0,0.72,0.6965977582181978,0.999265653325237,0.049692708333333335,0.034770833333333334,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6779618879949296,0.9994534259448641,0.049362670127877484,0.03366647980894609,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6081506737467127,0.9999155336521537,0.04918588484605724,0.02994170408740829,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.38036468001002494,0.9986213559143289,0.04981217613907596,0.019097070481626618,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10503377156366572,0.995939194121101,0.050485734069440964,0.005275488549883552,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,6,30260807,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12525410326087133,0.9769557657949373,0.04955642341588046,-0.006273363186674677,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,0,0.0,0.0,1.0,0.72,0.6910306776706368,0.9987005290601687,0.04972395833333333,0.03474479166666666,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6829627794684907,0.999631928278606,0.04964404666058654,0.03379553772128675,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6105802306484859,0.998606927048002,0.049849182824420336,0.030477979445679308,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.37705070876112745,0.9985638026928851,0.05054167827707665,0.018919526989362487,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.1044340831597376,0.9873422833643125,0.05125231312842775,0.005352145231168795,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,gaussian_map,7,30260808,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.11821545778290629,0.9863560812809332,0.05034527209733354,-0.005977710208526971,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,0,0.0,0.0,1.0,0.72,0.7128203461172761,0.9883631768217781,0.04934375,0.035854166666666666,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6898872664562838,0.9897468464472566,0.050147403793881475,0.034281214130872206,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6074385838539665,0.9920895095171479,0.04973704843736296,0.030874883229220957,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3673520889719476,0.9952269453698316,0.04987367988174444,0.018416274805228637,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.0807749308504216,0.8616530481082759,0.049518330498545426,0.003997896239508793,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,0,30260801,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.10885101035706055,0.7048676773600144,0.049786511512423366,-0.005212732894219587,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,0,0.0,0.0,1.0,0.72,0.7096375221490234,0.999696118418837,0.04947395833333333,0.035145833333333334,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6489636992694616,0.9849006214514993,0.04989642221027413,0.03142486745350398,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.592505111589506,0.9949111412169677,0.050343407835204856,0.030608600070904025,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.4006745719039696,0.9926823439624379,0.05048118077311195,0.02066313308348775,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.12625455820221854,0.8870687577730999,0.05029023263234256,0.006297012267403775,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,1,30260802,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12776747114252224,0.5714779957728389,0.050172602712575065,-0.0065689159674970354,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,0,0.0,0.0,1.0,0.72,0.6971130233324151,0.9866049970235019,0.050567708333333336,0.03540625,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6589962269914951,0.9912895163965034,0.049653280880065195,0.03333536943467927,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6222007610205524,0.9968625925819287,0.04997992970869647,0.031038897376592312,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3933334827497559,0.9864307080964143,0.05063880639809422,0.01939893341799158,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10897288483838616,0.7397056962551868,0.049896851284141744,0.005323898495103842,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,2,30260803,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.14386051808472017,0.9673661284590658,0.05053337328128564,-0.007425372784958121,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,0,0.0,0.0,1.0,0.72,0.6753039164590586,0.9998872920963999,0.05029166666666666,0.03394791666666667,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6350003628964269,0.9774802566514555,0.04986622881169707,0.03127960233325877,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6357313051397182,0.9967996373060186,0.04955784162507104,0.03166448734588414,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3538492262786546,0.9600909102364529,0.049803136261101846,0.01766496126332756,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.1143333390142519,0.9096611010347947,0.04997604422513194,0.005707119044764513,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,3,30260804,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.130798366410839,0.8489331386337752,0.04890444066538942,-0.006553070918898224,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,0,0.0,0.0,1.0,0.72,0.6966199807841507,0.9940417829681958,0.05089583333333334,0.03528125,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6793122733593201,0.9850923151812381,0.0512477000114301,0.035462419862714874,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6174152124834777,0.9928930104859286,0.049623011342888025,0.030859747865513543,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3830823556093777,0.9941475071986852,0.049139054838717,0.018569646616468552,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.08889455651735394,0.7727053644780435,0.049437804051602544,0.004393934705502584,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,4,30260805,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.10795463434409533,0.8762438725323456,0.04919166653568883,-0.005334320918898225,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,0,0.0,0.0,1.0,0.72,0.7018855863056307,0.9948714196358771,0.04962500000000001,0.03465625,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6576850920833395,0.9927220456146625,0.05040922302448129,0.033437473639438164,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.619736895954731,0.9741454309200368,0.04982848116178005,0.031817965883418425,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.3731653300538103,0.9558563920737869,0.04966006219510129,0.01881742567552859,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.09826367841890969,0.7274931306063834,0.04922226197827602,0.00478136663499051,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,5,30260806,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12121896560629931,0.9520949095972314,0.04948363379433155,-0.006011751345948129,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,6,30260807,0,0.0,0.0,1.0,0.72,0.7007282374628169,0.9829032420865708,0.049692708333333335,0.03380729166666666,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,6,30260807,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6680119412113044,0.9895732178115477,0.049362670127877484,0.032918496337525,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,6,30260807,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6195459878712692,0.9625173452561429,0.04918588484605724,0.02969937738508959,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,6,30260807,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.37135561358563135,0.9739093795805857,0.04981217613907596,0.018446366482274164,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,6,30260807,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.10180167028180451,0.8607223202678762,0.050485734069440964,0.005168882102467373,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
