t,i,representative_spin,ensemble_mean_plus,symmetric_response,theory_perturbation
30,56,-1,-0.017,0.0009999999999999992,2.1501530467479093e-13
30,57,-1,0.009,0.0029999999999999996,1.6456558960794915e-13
30,58,-1,-0.029,-0.006500000000000001,1.1130011167671417e-13
30,59,-1,-0.003,-0.0055,5.613025797646982e-14
30,60,1,0.043,0.016,5.1360280935363075e-28
30,61,-1,0.009,0.0075,-5.6130257976469176e-14
30,62,-1,-0.01,-0.0175,-1.1130011167671355e-13
30,63,-1,0.045,-0.0005000000000000004,-1.6456558960794822e-13
30,64,-1,-0.001,0.0155,-2.1501530467479037e-13
30,65,-1,0.022,0.013,-2.61786048265142e-13
30,66,1,-0.011,0.011500000000000002,-3.0407755998887177e-13
30,67,1,-0.006,0.0065,-3.4116622035496554e-13
30,68,-1,0.012,0.017,-3.724174321016391e-13
30,69,-1,0.014,0.0165,-3.972964783314349e-13
30,70,1,-0.054,-0.0085,-4.1537767166558574e-13
30,71,-1,0.007,0.008,-4.263516378730909e-13
30,72,-1,-0.01,0.005,-4.300306093495814e-13
30,73,1,0.004,-0.0085,-4.2635163787309105e-13
30,74,1,0.008,0.0015,-4.15377671665586e-13
30,75,1,0.027,0.011,-3.972964783314353e-13
30,76,1,0.001,0.0,-3.7241743210163967e-13
30,77,1,0.006,-0.0024999999999999996,-3.411662203549657e-13
30,78,-1,0.001,0.0035,-3.0407755998887253e-13
30,79,-1,0.019,0.002,-2.617860482651423e-13
30,80,-1,0.025,0.006500000000000001,-2.1501530467479128e-13
30,81,1,-0.025,-0.0175,-1.645655896079492e-13
30,82,1,-0.049,-0.022000000000000002,-1.1130011167671457e-13
30,83,1,0.006,-0.0065,-5.613025797646987e-14
30,84,-1,0.027,0.0095,-1.8432246324637276e-28
30,85,-1,0.011,0.017,5.6130257976468747e-14
30,86,1,-0.005,-0.0025,1.113001116767135e-13
30,87,-1,0.013,0.017,1.6456558960794817e-13
30,88,1,0.011,0.0014999999999999996,2.1501530467479032e-13
30,89,1,0.011,0.022,2.6178604826514137e-13
30,90,-1,0.006,0.002,3.040775599888717e-13
30,91,1,0.015,0.0034999999999999996,3.4116622035496554e-13
30,92,-1,-0.006,0.009999999999999998,3.7241743210163906e-13
30,93,-1,0.004,0.006,3.972964783314349e-13
30,94,1,0.015,-0.008,4.1537767166558574e-13
30,95,1,-0.014,-0.0335,4.263516378730909e-13
31,0,1,-0.011,-0.006999999999999999,1.8392905875099923e-13
31,1,1,0.018,0.0055,1.8235552015599985e-13
31,2,1,-0.021,-0.018500000000000003,1.7766182805262951e-13
31,3,1,-0.007,-0.015,1.6992829281411417e-13
31,4,1,-0.007,-0.008,1.5928723737252585e-13
31,5,1,0.019,0.019,1.4592073313672808e-13
31,6,1,0.03,0.0245,1.3005748470009045e-13
31,7,1,-0.014,-0.0195,1.1196891664148723e-13
31,8,-1,-0.043,-0.002999999999999999,9.196452937549964e-14
31,9,-1,-0.007,0.0105,7.038660351451264e-14
31,10,-1,0.012,0.011,4.76043433525391e-14
31,11,1,-0.032,-0.049,2.400755967738611e-14
31,12,1,-0.018,-0.0165,1.1262406653479834e-29
31,13,1,-0.019,-0.01,-2.4007559677386047e-14
31,14,1,-0.014,-0.011,-4.7604343352539037e-14
31,15,-1,-0.016,-0.009000000000000001,-7.038660351451259e-14
31,16,1,-0.028,-0.0125,-9.196452937549959e-14
31,17,1,-0.004,-0.011,-1.1196891664148717e-13
31,18,1,-0.033,-0.016,-1.3005748470009045e-13
31,19,1,-0.01,0.008,-1.4592073313672806e-13
31,20,-1,0.015,0.0235,-1.5928723737252582e-13
31,21,1,-0.028,-0.0175,-1.6992829281411417e-13
31,22,-1,0.008,0.006500000000000001,-1.776618280526295e-13
31,23,-1,-0.021,0.020999999999999998,-1.8235552015599985e-13
31,24,-1,-0.028,-0.011,-1.8392905875099923e-13
31,25,-1,0.003,-0.0185,-1.8235552015599987e-13
31,26,1,-0.016,-0.0235,-1.7766182805262954e-13
31,27,-1,-0.007,-0.0135,-1.699282928141142e-13
31,28,-1,0.012,-0.0105,-1.5928723737252588e-13
31,29,1,0.018,-0.002,-1.459207331367281e-13
31,30,-1,0.027,0.004999999999999999,-1.3005748470009053e-13
31,31,-1,0.063,0.025,-1.1196891664148727e-13
31,32,1,-0.002,-0.002,-9.196452937549969e-14
31,33,-1,-0.008,-0.006,-7.038660351451274e-14
31,34,-1,-0.009,-0.0165,-4.76043433525392e-14
31,35,1,-0.012,-0.015,-2.4007559677386252e-14
31,36,1,-0.027,-0.0055,-3.37872199604395e-29
31,37,-1,-0.011,-0.0135,2.4007559677386028e-14
31,38,-1,-0.007,0.011000000000000001,4.7604343352538973e-14
31,39,1,0.034,0.025500000000000002,7.038660351451253e-14
31,40,-1,0.02,0.020999999999999998,9.196452937549949e-14
31,41,1,0.013,-0.0035000000000000005,1.1196891664148708e-13
31,42,-1,0.004,-0.002,1.3005748470009043e-13
31,43,-1,-0.007,0.0009999999999999996,1.4592073313672803e-13
31,44,-1,0.009,0.024,1.592872373725258e-13
31,45,-1,-0.009,0.004000000000000001,1.6992829281411412e-13
31,46,1,0.019,-0.0075000000000000015,1.776618280526295e-13
31,47,1,-0.017,0.011,1.8235552015599982e-13
31,48,-1,-0.002,0.013000000000000001,1.8392905875099923e-13
31,49,1,0.035,0.0015000000000000013,1.8235552015599987e-13
31,50,-1,0.001,0.0125,1.7766182805262954e-13
31,51,-1,0.023,0.019,1.6992829281411422e-13
31,52,-1,0.027,0.0215,1.5928723737252593e-13
31,53,-1,0.023,0.0055,1.4592073313672819e-13
31,54,1,-0.011,0.017,1.300574847000906e-13
31,55,1,-0.02,-0.008,1.119689166414873e-13
31,56,-1,-0.01,0.014499999999999999,9.196452937549971e-14
31,57,1,0.007,0.001,7.038660351451276e-14
31,58,-1,-0.013,-0.01,4.760434335253922e-14
31,59,1,-0.039,-0.015,2.4007559677386277e-14
31,60,1,-0.002,0.009000000000000001,2.1967385400579316e-28
31,61,1,-0.017,-0.01,-2.4007559677386003e-14
31,62,1,-0.005,0.018000000000000002,-4.7604343352538955e-14
31,63,1,-0.005,0.0019999999999999996,-7.038660351451235e-14
31,64,1,0.01,0.0115,-9.196452937549947e-14
31,65,-1,0.046,0.006499999999999999,-1.119689166414872e-13
31,66,1,0.007,0.014,-1.300574847000903e-13
31,67,-1,-0.037,-0.013,-1.45920733136728e-13
31,68,1,-0.001,-0.0245,-1.5928723737252572e-13
31,69,-1,0.017,-0.006499999999999999,-1.699282928141141e-13
31,70,-1,0.002,0.015,-1.7766182805262944e-13
31,71,-1,0.023,-0.013000000000000001,-1.8235552015599982e-13
31,72,-1,-0.004,-0.0105,-1.8392905875099923e-13
31,73,1,-0.007,-0.012,-1.823555201559999e-13
31,74,-1,-0.013,-0.013,-1.7766182805262954e-13
31,75,1,-0.013,-0.0055,-1.699282928141143e-13
31,76,1,0.034,0.006500000000000001,-1.5928723737252593e-13
31,77,1,0.036,0.005499999999999998,-1.4592073313672808e-13
31,78,-1,0.035,0.036000000000000004,-1.3005748470009063e-13
31,79,1,0.009,-0.002,-1.1196891664148731e-13
31,80,1,0.002,-0.003,-9.196452937549985e-14
31,81,1,-0.007,0.011000000000000001,-7.038660351451278e-14
31,82,-1,-0.029,-0.0295,-4.760434335253939e-14
31,83,1,-0.003,0.0015,-2.40075596773863e-14
31,84,1,0.037,0.017499999999999998,-7.883684657435884e-29
31,85,1,0.02,0.0075,2.400755967738582e-14
31,86,1,0.032,0.005000000000000001,4.7604343352538936e-14
31,87,1,0.008,-0.0125,7.038660351451233e-14
31,88,1,-0.002,0.009000000000000001,9.196452937549945e-14
31,89,1,0.009,0.0055,1.1196891664148692e-13
31,90,-1,0.014,0.001,1.3005748470009028e-13
31,91,1,-0.021,-0.028000000000000004,1.45920733136728e-13
31,92,-1,-0.001,-0.018000000000000002,1.592872373725257e-13
31,93,-1,0.027,0.0005000000000000004,1.699282928141141e-13
31,94,1,-0.025,-0.018000000000000002,1.7766182805262941e-13
31,95,-1,-0.001,-0.004,1.8235552015599982e-13
32,0,-1,-0.015,-0.025,7.866858292761076e-14
32,1,-1,0.017,0.024,7.799556229513916e-14
32,2,-1,-0.002,-0.023,7.598801596734251e-14
32,3,1,-0.023,-0.004,7.268029361848642e-14
32,4,1,0.004,-0.003,6.812899129503371e-14
32,5,-1,-0.02,-0.006500000000000001,6.241198304159804e-14
32,6,1,0.017,-0.0009999999999999992,5.562708845444983e-14
32,7,-1,-0.043,-0.028499999999999998,4.789039896110337e-14
32,8,-1,-0.019,-0.0095,3.9334291463805385e-14
32,9,-1,-0.021,0.012499999999999999,3.010516333403579e-14
32,10,-1,0.018,-0.0035000000000000014,2.03609275128927e-14
32,11,-1,0.031,0.016,1.02683105768884e-14
32,12,-1,-0.006,-0.0165,4.817061413787832e-30
32,13,-1,0.003,0.002,-1.0268310576888374e-14
32,14,1,0.019,-0.019000000000000003,-2.0360927512892674e-14
32,15,1,0.035,-0.002999999999999999,-3.0105163334035764e-14
32,16,1,-0.033,-0.004,-3.9334291463805366e-14
32,17,1,-0.044,-0.0024999999999999988,-4.789039896110334e-14
32,18,1,0.026,0.015,-5.562708845444982e-14
32,19,-1,-0.021,-0.016,-6.241198304159802e-14
32,20,-1,-0.028,-0.009500000000000001,-6.81289912950337e-14
32,21,-1,0.018,-0.0010000000000000009,-7.268029361848642e-14
32,22,-1,-0.027,-0.0115,-7.59880159673425e-14
32,23,1,0.0,0.006,-7.799556229513916e-14
32,24,1,-0.029,-0.0195,-7.866858292761076e-14
32,25,-1,-0.004,0.0015,-7.799556229513916e-14
32,26,1,-0.01,0.002,-7.598801596734253e-14
32,27,-1,-0.037,-0.0165,-7.268029361848644e-14
32,28,-1,-0.051,-0.0385,-6.812899129503372e-14
32,29,-1,-0.002,0.0115,-6.241198304159805e-14
32,30,-1,0.02,-0.002999999999999999,-5.5627088454449855e-14
32,31,-1,-0.012,-0.0085,-4.7890398961103385e-14
32,32,1,0.011,0.020499999999999997,-3.9334291463805416e-14
32,33,-1,0.044,0.009499999999999998,-3.0105163334035833e-14
32,34,-1,-0.01,0.003999999999999999,-2.0360927512892743e-14
32,35,-1,-0.019,-0.0075,-1.0268310576888461e-14
32,36,1,0.006,0.023,-1.4451184241363493e-29
32,37,-1,0.004,-0.014,1.0268310576888365e-14
32,38,1,-0.013,0.0015000000000000005,2.0360927512892645e-14
32,39,-1,-0.037,-0.014499999999999999,3.010516333403574e-14
32,40,1,0.027,0.015,3.933429146380533e-14
32,41,-1,0.036,0.022,4.789039896110331e-14
32,42,-1,-0.047,-0.006999999999999999,5.5627088454449817e-14
32,43,-1,0.03,0.0155,6.241198304159801e-14
32,44,1,-0.005,0.0025,6.812899129503368e-14
32,45,1,-0.012,-0.008,7.26802936184864e-14
32,46,-1,-0.017,-0.0115,7.59880159673425e-14
32,47,-1,-0.024,0.0014999999999999996,7.799556229513914e-14
32,48,1,-0.022,-0.0055,7.866858292761076e-14
32,49,1,0.015,-0.007000000000000001,7.799556229513916e-14
32,50,1,0.009,0.013999999999999999,7.598801596734253e-14
32,51,-1,0.013,0.0225,7.268029361848644e-14
32,52,-1,0.042,0.014000000000000002,6.812899129503373e-14
32,53,-1,0.011,-0.0015000000000000005,6.241198304159809e-14
32,54,1,-0.005,-0.0095,5.562708845444989e-14
32,55,1,0.008,0.0035,4.78903989611034e-14
32,56,-1,0.003,0.0155,3.933429146380542e-14
32,57,1,0.013,0.013,3.010516333403584e-14
32,58,1,0.01,-0.002,2.0360927512892753e-14
32,59,1,0.008,0.0045000000000000005,1.0268310576888472e-14
32,60,-1,0.0,-0.0065,9.395704473363273e-29
32,61,1,-0.003,0.015500000000000002,-1.0268310576888354e-14
32,62,-1,-0.03,-0.012,-2.036092751289264e-14
32,63,-1,-0.02,-0.0155,-3.010516333403566e-14
32,64,1,0.026,0.0225,-3.9334291463805315e-14
32,65,1,-0.023,-0.013,-4.789039896110336e-14
32,66,-1,0.003,-0.0025,-5.562708845444976e-14
32,67,-1,0.044,0.036,-6.2411983041598e-14
32,68,1,0.003,0.0015,-6.812899129503364e-14
32,69,-1,0.037,0.012499999999999999,-7.268029361848639e-14
32,70,1,0.039,0.016,-7.598801596734247e-14
32,71,1,0.026,0.0024999999999999988,-7.799556229513914e-14
32,72,1,-0.011,-0.004999999999999999,-7.866858292761076e-14
32,73,1,0.041,0.0325,-7.799556229513917e-14
32,74,1,0.001,-0.0005,-7.598801596734253e-14
32,75,1,0.036,0.011999999999999999,-7.268029361848647e-14
32,76,-1,0.021,0.018000000000000002,-6.812899129503375e-14
32,77,1,0.052,0.015,-6.241198304159804e-14
32,78,1,0.031,0.0034999999999999996,-5.56270884544499e-14
32,79,1,-0.01,0.0055000000000000005,-4.7890398961103404e-14
32,80,-1,-0.005,-0.015000000000000001,-3.9334291463805486e-14
32,81,-1,0.004,-0.033499999999999995,-3.0105163334035846e-14
32,82,1,0.025,-0.012999999999999998,-2.0360927512892825e-14
32,83,-1,0.016,0.017,-1.0268310576888481e-14
32,84,1,0.004,-0.0105,-3.3719429896514817e-29
32,85,-1,0.04,0.0295,1.0268310576888276e-14
32,86,1,-0.004,-0.013,2.036092751289263e-14
32,87,1,0.025,0.018500000000000003,3.0105163334035657e-14
32,88,1,0.007,-0.018,3.933429146380531e-14
32,89,1,0.013,0.0014999999999999996,4.789039896110324e-14
32,90,1,0.001,0.0145,5.5627088454449754e-14
32,91,1,0.004,-0.013,6.2411983041598e-14
32,92,-1,-0.001,0.0035,6.812899129503363e-14
32,93,-1,-0.02,-0.013000000000000001,7.268029361848639e-14
32,94,1,-0.006,-0.002,7.598801596734247e-14
32,95,-1,0.025,0.002,7.799556229513914e-14
33,0,1,0.042,0.021,3.364746159124652e-14
33,1,1,-0.005,-0.028999999999999998,3.335960289291401e-14
33,2,-1,-0.009,-0.0125,3.2500952140054484e-14
33,3,-1,-0.027,-0.028999999999999998,3.108620108511231e-14
33,4,-1,-0.024,-0.007500000000000001,2.913955651088066e-14
33,5,1,0.034,0.0125,2.669432604573647e-14
33,6,1,-0.023,-0.013,2.3792348260884315e-14
33,7,1,0.013,0.001,2.0483276800803273e-14
33,8,-1,-0.028,-0.007500000000000001,1.6823730795623262e-14
33,9,1,-0.001,0.0005,1.2876326092110746e-14
33,10,-1,-0.031,-0.031,8.708603879170174e-15
33,11,1,0.021,0.005000000000000001,4.39187503937585e-15
33,12,-1,-0.011,-0.0045,2.0603128068576777e-30
33,13,-1,0.029,0.0010000000000000009,-4.391875039375839e-15
33,14,1,-0.016,-0.006500000000000001,-8.708603879170163e-15
33,15,1,-0.016,-0.0035000000000000005,-1.2876326092110734e-14
33,16,-1,-0.021,0.0034999999999999996,-1.6823730795623253e-14
33,17,-1,0.009,0.011,-2.048327680080326e-14
33,18,1,-0.027,0.004499999999999999,-2.3792348260884312e-14
33,19,-1,0.004,0.0245,-2.669432604573646e-14
33,20,-1,0.003,0.0095,-2.913955651088065e-14
33,21,1,0.036,0.000499999999999997,-3.108620108511231e-14
33,22,-1,0.015,-0.007000000000000001,-3.250095214005448e-14
33,23,1,-0.027,-0.016,-3.335960289291401e-14
33,24,-1,-0.03,-0.0315,-3.364746159124652e-14
33,25,1,-0.041,-0.009000000000000001,-3.335960289291402e-14
33,26,-1,-0.009,-0.012,-3.2500952140054484e-14
33,27,-1,-0.002,0.007500000000000001,-3.1086201085112316e-14
33,28,1,-0.004,-0.006,-2.913955651088066e-14
33,29,1,0.032,0.007000000000000001,-2.6694326045736472e-14
33,30,-1,-0.053,-0.013,-2.3792348260884328e-14
33,31,-1,0.007,-0.008,-2.048327680080328e-14
33,32,1,0.025,0.0165,-1.6823730795623275e-14
33,33,-1,0.007,0.0155,-1.2876326092110761e-14
33,34,-1,0.011,0.009,-8.708603879170193e-15
33,35,-1,-0.006,0.011,-4.391875039375876e-15
33,36,1,0.018,0.013499999999999998,-6.180938420573033e-30
33,37,-1,-0.009,0.014499999999999999,4.391875039375835e-15
33,38,-1,-0.003,0.008,8.708603879170152e-15
33,39,-1,0.003,0.017,1.2876326092110723e-14
33,40,1,-0.005,-0.006,1.6823730795623237e-14
33,41,1,0.011,-0.001,2.0483276800803245e-14
33,42,-1,0.024,0.016,2.379234826088431e-14
33,43,-1,-0.003,0.0255,2.6694326045736456e-14
33,44,1,-0.003,0.004999999999999999,2.913955651088065e-14
33,45,1,-0.01,-0.011,3.1086201085112304e-14
33,46,1,0.011,0.0055,3.250095214005448e-14
33,47,1,-0.07,-0.035,3.335960289291401e-14
33,48,1,0.017,0.026000000000000002,3.364746159124652e-14
33,49,1,0.016,0.014499999999999999,3.335960289291402e-14
33,50,-1,0.005,0.0105,3.2500952140054484e-14
33,51,1,0.019,0.0225,3.108620108511232e-14
33,52,1,-0.039,-0.027,2.913955651088067e-14
33,53,-1,0.038,0.0055,2.6694326045736488e-14
33,54,1,-0.025,-0.006500000000000001,2.379234826088434e-14
33,55,1,0.044,0.015,2.0483276800803283e-14
33,56,-1,-0.043,-0.012499999999999999,1.6823730795623278e-14
33,57,1,0.037,0.0115,1.2876326092110766e-14
33,58,1,0.026,0.005999999999999999,8.708603879170196e-15
33,59,1,0.021,0.004000000000000001,4.391875039375881e-15
33,60,-1,0.015,0.016,4.018651329732238e-29
33,61,-1,0.015,-0.004,-4.39187503937583e-15
33,62,1,0.011,0.006,-8.708603879170149e-15
33,63,1,0.058,0.0285,-1.287632609211069e-14
33,64,1,0.008,-0.0075,-1.6823730795623234e-14
33,65,1,0.014,0.018,-2.048327680080327e-14
33,66,-1,-0.04,0.0005000000000000004,-2.3792348260884287e-14
33,67,-1,-0.004,0.0005,-2.6694326045736453e-14
33,68,1,0.023,0.022,-2.9139556510880636e-14
33,69,-1,0.025,0.011000000000000001,-3.10862010851123e-14
33,70,-1,-0.008,-0.007,-3.2500952140054465e-14
33,71,-1,0.022,-0.003000000000000001,-3.335960289291401e-14
33,72,-1,-0.02,-0.005,-3.364746159124652e-14
33,73,1,0.012,-0.011000000000000001,-3.3359602892914024e-14
33,74,-1,-0.008,-0.010499999999999999,-3.2500952140054484e-14
33,75,-1,-0.031,0.005999999999999998,-3.108620108511233e-14
33,76,1,-0.031,-0.002999999999999999,-2.9139556510880674e-14
33,77,1,0.023,-0.0025000000000000005,-2.669432604573647e-14
33,78,1,0.024,0.0115,-2.3792348260884347e-14
33,79,1,0.011,-0.019000000000000003,-2.0483276800803286e-14
33,80,1,0.013,-0.0085,-1.6823730795623303e-14
33,81,1,0.012,0.010499999999999999,-1.2876326092110769e-14
33,82,-1,0.046,0.033,-8.708603879170229e-15
33,83,1,0.009,-0.018,-4.391875039375885e-15
33,84,1,0.034,0.003000000000000001,-1.4422189648003744e-29
33,85,1,0.026,-0.002,4.391875039375797e-15
33,86,1,-0.04,-0.009000000000000001,8.708603879170144e-15
33,87,1,-0.002,0.007,1.2876326092110687e-14
33,88,1,0.006,0.003,1.682373079562323e-14
33,89,-1,-0.019,-0.0135,2.0483276800803217e-14
33,90,1,0.003,0.002,2.3792348260884284e-14
33,91,-1,-0.002,-0.006,2.6694326045736453e-14
33,92,-1,-0.003,-0.006,2.913955651088063e-14
33,93,1,-0.01,-0.030000000000000002,3.10862010851123e-14
33,94,1,0.033,0.008,3.2500952140054465e-14
33,95,1,-0.003,-0.006999999999999999,3.335960289291401e-14
34,0,-1,-0.044,-0.0315,1.4391407972559932e-14
34,1,1,-0.009,0.006000000000000001,1.426828748232863e-14
34,2,1,-0.023,0.0005000000000000004,1.3901032637358038e-14
34,3,-1,-0.013,-0.015,1.3295927269867876e-14
34,4,1,-0.05,-0.018000000000000002,1.2463324900462806e-14
34,5,-1,-0.001,-0.006,1.1417471586524337e-14
34,6,-1,-0.04,-0.032,1.0176262168219273e-14
34,7,1,0.009,0.0235,8.76093408282308e-15
34,8,-1,-0.03,-0.009999999999999998,7.195703986279968e-15
34,9,-1,0.018,-0.012499999999999999,5.507353399505554e-15
34,10,-1,-0.008,-0.003,3.724770469138769e-15
34,11,1,0.016,0.005,1.8784556833435425e-15
34,12,-1,-0.03,-0.011,8.812195854409611e-31
34,13,1,0.009,-0.007500000000000001,-1.8784556833435378e-15
34,14,1,-0.017,-0.02,-3.724770469138764e-15
34,15,1,0.019,0.0115,-5.507353399505548e-15
34,16,1,-0.045,-0.020999999999999998,-7.195703986279963e-15
34,17,-1,-0.002,-0.0015,-8.760934082823075e-15
34,18,-1,-0.034,-0.024,-1.0176262168219271e-14
34,19,-1,-0.029,-0.009000000000000001,-1.1417471586524334e-14
34,20,-1,0.055,0.022,-1.2463324900462803e-14
34,21,-1,-0.02,-0.0105,-1.3295927269867876e-14
34,22,1,0.011,0.019,-1.3901032637358037e-14
34,23,1,-0.016,-0.0085,-1.426828748232863e-14
34,24,-1,0.01,0.006500000000000001,-1.4391407972559932e-14
34,25,1,-0.02,-0.022,-1.4268287482328633e-14
34,26,1,-0.014,-0.0085,-1.390103263735804e-14
34,27,-1,0.008,0.0055,-1.3295927269867879e-14
34,28,-1,-0.045,-0.011999999999999999,-1.2463324900462808e-14
34,29,1,-0.009,-0.021,-1.1417471586524338e-14
34,30,-1,0.005,0.001,-1.0176262168219277e-14
34,31,1,0.046,0.019,-8.760934082823083e-15
34,32,1,-0.047,-0.002999999999999999,-7.195703986279972e-15
34,33,1,0.004,0.007,-5.507353399505561e-15
34,34,1,-0.019,0.0135,-3.724770469138777e-15
34,35,1,0.008,0.005,-1.8784556833435536e-15
34,36,-1,-0.015,0.009000000000000001,-2.643658756322883e-30
34,37,-1,-0.029,0.006,1.8784556833435362e-15
34,38,1,-0.024,-0.0055000000000000005,3.7247704691387594e-15
34,39,1,-0.031,0.0034999999999999996,5.5073533995055436e-15
34,40,1,0.014,0.0175,7.195703986279957e-15
34,41,1,0.013,0.004,8.760934082823069e-15
34,42,1,0.021,-0.004499999999999999,1.017626216821927e-14
34,43,1,0.006,0.005,1.1417471586524332e-14
34,44,-1,-0.011,-0.0034999999999999996,1.2463324900462802e-14
34,45,1,-0.024,0.0009999999999999992,1.3295927269867872e-14
34,46,1,0.019,0.0095,1.3901032637358035e-14
34,47,1,-0.037,-0.0155,1.426828748232863e-14
34,48,-1,0.01,0.025,1.4391407972559932e-14
34,49,1,0.021,0.01,1.4268287482328633e-14
34,50,-1,0.034,0.0,1.390103263735804e-14
34,51,1,0.016,0.0035000000000000005,1.329592726986788e-14
34,52,1,0.027,-0.004499999999999999,1.2463324900462811e-14
34,53,1,-0.018,-0.010499999999999999,1.1417471586524345e-14
34,54,1,-0.005,0.004999999999999999,1.0176262168219284e-14
34,55,1,0.02,0.015,8.760934082823085e-15
34,56,-1,-0.027,-0.0115,7.195703986279974e-15
34,57,-1,-0.022,-0.0235,5.5073533995055625e-15
34,58,1,0.007,0.0055,3.724770469138778e-15
34,59,-1,-0.031,0.005000000000000001,1.8784556833435555e-15
34,60,1,0.026,0.0065,1.7188235917532867e-29
34,61,-1,0.008,-0.002,-1.878455683343534e-15
34,62,1,0.025,-0.004,-3.724770469138758e-15
34,63,1,0.019,-0.0014999999999999996,-5.50735339950553e-15
34,64,-1,0.009,-0.001,-7.195703986279955e-15
34,65,1,0.002,-0.0015,-8.760934082823079e-15
34,66,1,0.022,0.019,-1.017626216821926e-14
34,67,-1,-0.042,-0.0005000000000000004,-1.141747158652433e-14
34,68,1,-0.004,-0.0135,-1.2463324900462794e-14
34,69,-1,-0.002,-0.017,-1.3295927269867871e-14
34,70,1,-0.009,-0.0065,-1.3901032637358032e-14
34,71,1,-0.009,-0.0245,-1.426828748232863e-14
34,72,1,0.045,0.0305,-1.4391407972559932e-14
34,73,1,0.03,0.0055,-1.4268287482328633e-14
34,74,-1,-0.001,0.006,-1.390103263735804e-14
34,75,1,0.043,0.006499999999999999,-1.3295927269867885e-14
34,76,1,0.0,0.015,-1.2463324900462813e-14
34,77,1,0.093,0.0485,-1.1417471586524337e-14
34,78,1,-0.014,-0.0135,-1.0176262168219285e-14
34,79,1,0.028,0.0305,-8.760934082823086e-15
34,80,-1,0.001,-0.008,-7.195703986279985e-15
34,81,-1,0.017,-0.0185,-5.507353399505564e-15
34,82,-1,0.002,-0.008,-3.724770469138792e-15
34,83,1,0.004,0.0115,-1.878455683343557e-15
34,84,1,0.006,-0.009999999999999998,-6.1685370980867274e-30
34,85,1,-0.002,-0.014499999999999999,1.8784556833435196e-15
34,86,1,-0.036,0.0025000000000000022,3.724770469138756e-15
34,87,1,0.02,-0.0034999999999999996,5.5073533995055286e-15
34,88,-1,0.007,0.0085,7.195703986279953e-15
34,89,1,-0.018,-0.0115,8.760934082823055e-15
34,90,1,0.012,0.0035,1.0176262168219258e-14
34,91,1,-0.041,-0.018000000000000002,1.141747158652433e-14
34,92,1,0.013,-0.005,1.2463324900462792e-14
34,93,1,0.035,0.031,1.3295927269867871e-14
34,94,1,0.011,0.006999999999999999,1.390103263735803e-14
34,95,1,0.011,-0.012000000000000002,1.426828748232863e-14
35,0,1,-0.016,-0.004,6.155371419951112e-15
35,1,-1,0.045,0.011999999999999999,6.102711364157745e-15
35,2,1,0.018,0.017,5.945632224932394e-15
35,3,1,0.007,-0.0105,5.6868216698977684e-15
35,4,1,-0.036,-0.035,5.330708019406356e-15
35,5,-1,-0.013,-0.002,4.883384476751419e-15
35,6,1,-0.019,-0.0045,4.352504871769299e-15
35,7,-1,-0.008,-0.003,3.747152701688877e-15
35,8,1,-0.035,-0.0175,3.077685709975557e-15
35,9,-1,0.003,0.003,2.3555586624688686e-15
35,10,1,-0.023,-0.006,1.5931273531630954e-15
35,11,1,0.015,0.003,8.034371931463515e-16
35,12,-1,-0.005,0.006999999999999999,3.769077953503114e-31
35,13,1,-0.033,-0.026000000000000002,-8.034371931463494e-16
35,14,1,-0.029,-0.013000000000000001,-1.5931273531630934e-15
35,15,-1,-0.008,-0.023,-2.3555586624688662e-15
35,16,-1,-0.016,-0.018500000000000003,-3.077685709975555e-15
35,17,-1,-0.017,-0.0010000000000000009,-3.747152701688875e-15
35,18,-1,0.004,0.004,-4.352504871769299e-15
35,19,-1,-0.031,0.009000000000000001,-4.883384476751417e-15
35,20,1,0.021,-0.007999999999999998,-5.330708019406354e-15
35,21,1,-0.034,-0.021,-5.6868216698977684e-15
35,22,-1,0.005,0.0055,-5.945632224932393e-15
35,23,-1,-0.017,-0.043000000000000003,-6.102711364157745e-15
35,24,-1,0.015,0.0125,-6.155371419951112e-15
35,25,-1,-0.023,-0.018,-6.102711364157746e-15
35,26,-1,-0.017,0.0014999999999999996,-5.9456322249323946e-15
35,27,1,-0.009,-0.008,-5.68682166989777e-15
35,28,-1,0.041,0.026000000000000002,-5.330708019406357e-15
35,29,-1,-0.009,0.0025000000000000005,-4.8833844767514196e-15
35,30,1,-0.02,0.0165,-4.352504871769302e-15
35,31,-1,-0.014,-0.0085,-3.747152701688878e-15
35,32,1,-0.025,0.002,-3.077685709975559e-15
35,33,-1,0.02,0.014,-2.3555586624688714e-15
35,34,1,-0.005,0.0055,-1.5931273531630987e-15
35,35,-1,-0.026,-0.0075,-8.034371931463562e-16
35,36,-1,-0.045,-0.017,-1.130723386050934e-30
35,37,1,-0.001,0.006,8.034371931463488e-16
35,38,-1,0.027,0.004,1.5931273531630912e-15
35,39,-1,0.034,0.032,2.3555586624688643e-15
35,40,-1,-0.029,-0.021,3.077685709975552e-15
35,41,1,0.022,0.0075,3.747152701688872e-15
35,42,-1,-0.026,-0.0004999999999999987,4.3525048717692986e-15
35,43,-1,-0.041,-0.0125,4.8833844767514164e-15
35,44,-1,0.009,0.006999999999999999,5.3307080194063535e-15
35,45,-1,0.001,0.0175,5.686821669897768e-15
35,46,1,0.001,0.0125,5.945632224932392e-15
35,47,1,0.04,0.022,6.102711364157744e-15
