t,mode_index,q,mean_magnetization,coherent_A_real,coherent_A_imag,coherent_A_abs,direct_coherent_A_plus_real,direct_coherent_A_plus_imag,direct_coherent_A_plus_abs,cosine_amplitude,theory_cosine_amplitude
10,1,0.06544984694978735,0.0011562500000000002,0.0005674528985029866,-0.0013024841546092607,0.0014207278997146642,0.0012132780670597479,-0.0019644353522389087,0.002308906650589028,0.0011349057970059732,0.00056938031305032
11,1,0.06544984694978735,-0.00042708333333333297,2.1780034483333755e-05,-0.0008665113513092488,0.0008667850320868927,-0.00048680215596470517,-0.00425132307922468,0.004279103207799538,4.356006896666751e-05,0.00036395332479757927
12,1,0.06544984694978735,-0.0029062500000000004,-0.0016579826639866288,-0.0004165911929097486,0.0017095188609928132,-0.0027236686187199024,-0.00042424856444968177,0.0027565118517860936,-0.0033159653279732576,0.00023264243528473675
13,1,0.06544984694978735,-0.004416666666666667,-0.0013797220979579754,0.00042723885574605315,0.001444356641364159,-0.0033091325871921666,0.001174745951174885,0.00351146501184604,-0.0027594441959159508,0.00014870726273846888
14,1,0.06544984694978735,9.37499999999995e-05,-0.002551688644980017,0.0013391062334159494,0.002881721784852488,-0.0035228151175392395,0.0026421783368949002,0.004403559096494528,-0.005103377289960034,9.505510017595173e-05
15,1,0.06544984694978735,-0.0018645833333333338,-0.0035184487561081487,-0.00023462266236511553,0.003526262815369024,-0.00500798031932787,3.4962496979419384e-05,0.005008102360672185,-0.0070368975122162974,6.076012632517404e-05
16,1,0.06544984694978735,4.166666666666685e-05,-0.0019500403696244408,0.0021485721577244703,0.00290155471430642,-0.002844356633180992,0.0008000859613725406,0.0029547423241809315,-0.0039000807392488815,3.88384520579897e-05
17,1,0.06544984694978735,-0.003114583333333334,-0.0032166069844472137,0.0015166142702480023,0.0035562169980351984,-0.004922377419168558,0.0018404483170982918,0.005255192619176812,-0.0064332139688944275,2.4825908856542238e-05
18,1,0.06544984694978735,-0.0031666666666666666,-0.0005854795939463978,-0.0005941837704129361,0.0008341706707561538,-0.0014398270301860746,-0.00046217205967534204,0.0015121854679896244,-0.0011709591878927956,1.586895764107968e-05
19,1,0.06544984694978735,-0.003197916666666667,-0.0008367501352551071,0.0006334697053838875,0.0010494925709544538,-0.0019190356528114001,0.0015784989544477207,0.002484825302904376,-0.0016735002705102141,1.0143589025060787e-05
20,1,0.06544984694978735,-0.005260416666666667,-0.0023578282127214266,-0.0007631643970593502,0.0024782602320265077,-0.0015736160966717682,-0.000612937125948112,0.0016887745675696396,-0.004715656425442853,6.483878817785608e-06
21,1,0.06544984694978735,-0.003833333333333334,-0.0014424958635368649,0.0010846874633053847,0.0018048105743741739,-0.001283809815149067,0.0011913227622337976,0.0017514044550843897,-0.0028849917270737297,4.144557160179009e-06
22,1,0.06544984694978735,5.2083333333333235e-05,-0.0006347543674408428,0.001161692161846863,0.001323798242135735,-0.001391601327086249,0.0016085889192399196,0.002126996136491475,-0.0012695087348816856,2.6492404526242444e-06
23,1,0.06544984694978735,-0.0029895833333333337,0.0003457486278080255,0.0030770937564399328,0.0030964573466386956,0.00034280948215213074,0.001715384314366115,0.0017493032004277358,0.000691497255616051,1.6934197562177119e-06
24,1,0.06544984694978735,-0.0025000000000000005,0.0008844440909432697,0.002274678122732129,0.002440574094765539,0.001873968930588677,0.0018945894406496035,0.0026648130706360337,0.0017688881818865394,1.0824500539042585e-06
25,1,0.06544984694978735,-0.0030000000000000005,-0.0012634196696920483,0.0026687498086736335,0.0029527029655995398,-0.0014506930284587446,0.0018657573555147856,0.002363379100456871,-0.0025268393393840967,6.919123949600918e-07
26,1,0.06544984694978735,-0.00471875,-0.001900090516779755,0.002426974894698031,0.003082296402270696,-0.0025590581687320725,-0.0006006009879639978,0.002628592828434575,-0.00380018103355951,4.4227699982336037e-07
27,1,0.06544984694978735,-0.0011770833333333336,-0.0027728679948552113,0.0009315673858635915,0.002925169176525878,-0.0029652517184560316,-0.0010063080084024587,0.0031313533115222515,-0.0055457359897104225,2.8270767512993465e-07
28,1,0.06544984694978735,-0.0025208333333333333,-0.0022877561724872243,0.0001805455877527709,0.0022948692803753308,-0.0037913747965624515,-0.003478887823822288,0.0051455984432083254,-0.004575512344974449,1.8070944138920433e-07
29,1,0.06544984694978735,0.0033125,0.00015300849375596466,-0.0009194445347607855,0.0009320889719672401,-0.001987260146400339,-0.0031036869386336843,0.003685386750738168,0.0003060169875119293,1.1551119789085802e-07
30,1,0.06544984694978735,0.0025625,0.0009274047971628546,-0.0012777160974182114,0.0015788090712313188,0.00018878967873820108,-0.004653193290636553,0.004657021509808936,0.001854809594325709,7.383585902102217e-08
31,1,0.06544984694978735,-0.003041666666666667,-0.0002784347935975671,-0.001953539947027823,0.0019732826099976633,-0.0007562813029863997,-0.0029340516322081183,0.0030299538593367933,-0.0005568695871951342,4.719658506635339e-08
32,1,0.06544984694978735,0.0019895833333333332,0.0005993181589527026,-0.001528478113168073,0.001641775745369717,-8.161843252102279e-05,-0.0018792875469798413,0.0018810590774243903,0.0011986363179054052,3.0168507165215274e-08
33,1,0.06544984694978735,0.0009687500000000001,-0.001151506587073981,-0.002655227956832192,0.002894167051643361,-0.0020719096590672346,-0.0022344476203964175,0.003047222637686868,-0.002303013174147962,1.9283997418416748e-08
34,1,0.06544984694978735,0.0005833333333333336,-0.0015904660739863813,-0.001567544903976678,0.0022331097954388416,-0.0030264551841676706,-0.001032719324698229,0.0031978023993643723,-0.0031809321479727625,1.2326515011066849e-08
35,1,0.06544984694978735,-0.00020833333333333327,-0.002576189702891053,-0.0007431970363235313,0.002681248817264443,-0.004239399628687612,0.0011204892087333736,0.004384974946177527,-0.005152379405782106,7.879225920915475e-09
36,1,0.06544984694978735,-0.0005937500000000002,-0.0014631613184199893,0.0002615197287613716,0.0014863490882871166,-0.003587009089758521,0.00433106968706606,0.005623593054643335,-0.0029263226368399786,5.036476332287625e-09
37,1,0.06544984694978735,-0.000822916666666667,-0.0009760888338329272,-0.0006480469978593041,0.0011716289186290089,-0.002308209099496139,0.003330304603755209,0.004052006663468105,-0.0019521776676658545,3.2193636913442074e-09
38,1,0.06544984694978735,-0.004145833333333334,0.0004765158397645,-0.0016093650196523646,0.0016784287628693459,2.7919335788455724e-05,0.0019930879010295983,0.0019932834395894224,0.000953031679529,2.0578479661866723e-09
39,1,0.06544984694978735,-0.00334375,-0.0007136991775178532,0.0002640853560355902,0.0007609911900029491,-0.0015562864505428208,0.0003533200266870591,0.001595889268527524,-0.0014273983550357064,1.315396040318284e-09
40,1,0.06544984694978735,-0.005385416666666667,-0.00014154555991487589,0.0011503859058057655,0.0011590612053762163,-0.0018731947664469548,0.0014526333074186915,0.002370443451944473,-0.00028309111982975177,8.408136904745779e-10
